student_id,age,gender,study_hours_per_day,uses_ai,ai_usage_time_minutes,last_exam_score,assignment_scores_avg,final_score
556,17,Female,3.2,0,62,64,64.5,62.2
557,24,Male,3.1,0,69,82,83.8,74.0
558,18,Male,3.2,1,53,27,58.8,44.3
559,17,Male,2.9,0,26,26,78.2,51.7
560,18,Female,2.7,1,92,49,83.9,56.6
561,20,Female,3.2,1,78,31,75.0,35.9
562,22,Female,3.4,0,35,39,44.2,32.0
563,20,Male,4.3,1,132,83,66.1,63.2
564,18,Female,4.4,1,178,48,97.7,68.8
565,23,Male,2.6,0,31,74,37.3,60.0
566,23,Male,2.8,1,148,31,79.4,40.5
567,20,Female,2.6,1,16,41,85.2,53.2
568,23,Female,3.5,1,153,42,77.3,55.2
569,18,Other,3.0,1,21,67,37.9,62.4
570,16,Male,5.4,0,40,64,35.2,42.7
571,20,Female,4.3,0,58,45,65.5,56.5
572,24,Male,5.4,0,74,47,52.5,48.6
573,24,Male,4.4,1,121,74,57.3,72.7
574,15,Female,5.8,1,9,92,49.1,67.0
575,22,Female,4.0,1,86,88,87.4,92.0
576,23,Female,5.8,0,4,21,89.5,51.4
577,23,Male,1.4,0,54,47,31.1,33.3
578,14,Female,0.8,1,25,96,86.9,79.4
579,19,Male,3.7,1,3,98,77.1,83.4
580,20,Female,5.9,0,106,72,61.8,81.0
581,21,Male,2.8,0,26,33,35.8,41.0
582,23,Male,1.7,0,125,65,76.8,58.5
583,22,Female,3.4,0,2,97,48.4,63.2
584,15,Female,4.1,1,49,86,68.5,59.5
585,24,Male,2.2,1,124,93,45.5,62.2
586,23,Male,4.4,1,25,89,91.4,87.9
587,15,Female,5.9,1,145,39,54.4,45.1
588,18,Male,5.4,0,134,54,78.1,48.3
589,18,Male,2.1,0,116,67,64.5,57.5
590,19,Male,2.3,1,44,62,94.0,74.6
591,16,Male,2.5,1,140,39,46.0,38.0
592,21,Female,2.7,1,5,75,96.9,76.0
593,14,Female,1.1,0,162,22,82.7,47.2
594,19,Female,4.7,0,52,87,79.1,71.5
595,17,Other,2.5,0,169,30,88.8,66.6
596,14,Male,5.3,1,3,81,75.6,80.6
597,20,Male,5.6,1,59,80,37.7,64.4
598,22,Male,0.6,1,172,77,78.9,61.3
599,17,Male,5.9,1,71,48,60.6,56.8
600,17,Male,4.4,1,74,57,68.7,47.5
601,19,Female,3.4,1,65,41,58.6,51.8
602,16,Female,2.6,0,21,60,42.0,42.3
603,19,Male,3.4,1,139,82,63.9,58.1
604,20,Female,2.3,1,50,57,34.4,53.1
605,24,Female,3.9,0,144,69,33.8,50.9
606,23,Female,1.0,1,163,26,67.3,46.7
607,23,Female,3.9,1,92,43,42.6,49.8
608,16,Female,2.0,1,48,65,73.7,64.7
609,20,Female,0.6,1,15,44,43.4,57.9
610,16,Female,3.5,1,43,97,86.4,82.9
611,15,Female,3.7,1,106,48,40.2,41.1
612,23,Male,2.8,0,149,86,61.1,61.6
613,17,Male,0.9,1,93,99,62.6,70.2
614,21,Female,5.4,1,7,41,73.4,64.1
615,22,Male,3.9,1,109,28,58.2,47.6
616,20,Male,1.1,1,17,68,76.0,60.7
617,14,Female,3.3,1,79,92,83.7,68.8
618,16,Male,3.2,0,117,55,38.6,45.2
619,22,Female,0.8,0,71,24,35.1,43.1
620,14,Female,3.8,1,93,23,77.4,48.3
621,22,Other,4.9,1,37,43,89.7,54.5
622,21,Female,4.6,1,156,60,63.6,67.8
623,14,Male,1.6,1,80,33,74.3,42.1
624,19,Female,5.2,1,106,31,50.9,42.9
625,18,Female,2.4,1,129,63,91.2,62.2
626,19,Other,5.7,0,41,28,84.0,45.2
627,23,Male,0.9,1,117,85,71.1,81.4
628,18,Male,3.2,0,20,57,51.5,45.7
629,19,Female,3.8,0,129,96,60.7,76.0
630,18,Male,1.9,1,4,76,49.6,54.5
631,24,Female,4.7,0,16,66,60.2,49.7
632,18,Male,3.9,0,23,74,33.5,44.6
633,17,Male,0.6,0,135,21,37.4,48.8
634,16,Male,3.8,0,157,37,45.2,40.6
635,16,Male,3.2,0,177,85,93.3,72.0
636,17,Female,1.6,1,149,76,62.6,72.9
637,22,Female,6.0,1,58,83,63.6,60.2
638,15,Male,5.4,1,151,46,67.0,31.7
639,22,Female,2.1,1,25,72,65.0,65.4
640,14,Male,3.5,1,60,78,36.0,54.4
641,14,Female,2.2,1,135,48,52.6,48.2
642,18,Male,4.8,0,11,91,34.7,66.3
643,19,Female,5.6,0,13,33,34.9,42.6
644,19,Female,2.5,1,29,87,35.4,48.6
645,16,Female,4.9,1,98,62,92.8,75.0
646,20,Female,3.2,1,61,48,45.3,43.7
647,22,Female,2.7,1,30,76,34.7,49.8
648,24,Other,5.7,0,26,52,30.2,39.8
649,23,Female,3.3,1,0,40,72.9,53.2
650,21,Female,3.1,1,40,60,73.2,67.0
651,19,Female,4.2,1,141,20,48.5,29.0
652,21,Male,1.9,1,73,46,49.6,43.7
653,18,Female,2.3,0,177,21,53.7,42.4
654,21,Male,5.6,0,41,83,54.8,63.6
655,23,Female,4.2,0,39,70,84.4,58.5
656,17,Female,5.0,0,13,73,95.8,80.6
657,23,Female,2.0,0,99,93,71.2,70.5
658,21,Male,3.5,1,90,93,57.4,83.2
659,23,Male,5.8,1,138,49,50.6,38.3
660,15,Female,2.3,1,105,20,88.1,34.9
661,18,Female,1.4,1,48,48,36.3,37.7
662,22,Male,3.3,0,164,32,60.3,55.7
663,17,Male,2.6,0,105,92,76.6,68.2
664,24,Female,1.4,1,137,62,47.5,59.6
665,19,Female,5.4,0,6,60,39.4,48.6
666,14,Male,5.9,1,80,94,75.6,83.4
667,22,Male,3.6,1,139,77,72.0,62.0
668,14,Male,4.8,1,100,96,73.4,67.6
669,18,Other,5.2,1,54,33,98.5,56.3
670,17,Male,4.4,0,163,60,52.6,44.0
671,16,Male,0.7,1,6,86,99.0,86.6
672,19,Male,1.4,0,151,73,33.3,45.8
673,15,Male,0.9,0,33,25,32.8,43.0
674,16,Female,0.6,1,125,65,90.1,67.3
675,18,Male,2.2,1,28,96,52.5,51.7
676,22,Male,2.7,1,25,20,55.0,46.2
677,15,Male,1.8,1,73,48,33.6,50.1
678,23,Male,0.9,1,44,97,30.2,71.9
679,21,Male,3.4,1,16,95,74.3,66.3
680,15,Female,2.0,1,163,45,66.6,60.8
681,24,Female,4.9,1,62,77,80.9,67.9
682,18,Female,0.5,1,150,22,45.9,43.0
683,20,Female,5.1,1,92,79,89.3,62.0
684,21,Female,5.8,1,65,33,48.4,45.0
685,14,Male,4.4,0,91,42,61.4,56.6
686,19,Female,4.5,0,116,81,55.8,60.9
687,14,Female,5.6,1,41,29,89.9,53.1
688,15,Female,1.6,1,70,23,87.5,44.4
689,14,Female,6.0,1,74,58,60.9,45.0
690,24,Male,4.8,1,70,93,55.0,60.1
691,18,Female,4.5,0,42,53,85.0,60.2
692,23,Female,2.5,0,54,44,45.0,52.7
693,22,Other,3.5,1,55,71,95.9,77.3
694,19,Male,4.1,1,78,34,52.3,46.8
695,24,Male,3.9,1,158,31,62.4,41.0
696,24,Male,4.4,0,82,20,86.6,49.8
697,14,Female,1.0,1,120,28,85.7,46.0
698,14,Male,2.5,1,175,78,78.5,64.3
699,15,Male,2.9,1,179,33,38.1,48.5
700,22,Other,1.9,1,71,50,47.0,60.4
701,16,Male,1.4,1,0,72,79.9,77.9
702,14,Female,1.3,1,129,82,90.2,55.3
703,18,Male,2.5,1,92,29,41.8,21.9
704,20,Female,3.2,0,41,62,99.2,70.7
705,19,Female,0.8,1,73,37,73.5,58.5
706,14,Female,5.7,0,8,86,87.5,77.5
707,18,Female,4.7,1,113,78,85.0,55.9
708,18,Male,4.5,1,30,95,37.5,51.0
709,19,Male,1.5,1,95,42,54.0,47.4
710,16,Male,3.8,0,1,94,62.1,67.2
711,18,Female,3.4,0,23,65,48.2,68.2
712,20,Female,5.9,0,170,68,77.8,78.5
713,18,Male,4.6,0,42,42,69.3,48.1
714,18,Female,3.7,0,50,31,98.7,54.2
715,18,Male,5.2,1,173,48,42.8,52.5
716,23,Female,1.4,1,74,78,69.3,53.7
717,23,Other,0.6,1,98,72,93.0,58.6
718,16,Male,4.3,0,0,87,32.8,59.3
719,14,Female,1.0,0,123,82,64.8,59.0
720,18,Male,1.1,0,116,48,44.9,51.9
721,22,Female,4.6,0,86,22,97.1,64.6
722,14,Female,2.0,1,128,56,76.6,60.1
723,16,Male,4.0,0,117,82,49.1,50.7
724,17,Male,5.5,1,62,42,99.3,65.5
725,14,Male,2.2,1,75,68,45.3,58.7
726,14,Female,1.7,1,167,96,53.2,61.6
727,21,Female,1.1,1,94,22,77.3,42.8
728,15,Male,1.2,0,156,41,69.7,46.5
729,21,Female,0.8,1,34,55,87.7,57.6
730,20,Female,1.0,0,91,29,76.9,44.0
731,23,Male,2.9,0,84,28,70.5,37.6
732,23,Male,2.3,0,138,75,53.5,49.0
733,15,Female,4.4,0,138,74,50.7,45.2
734,19,Female,5.3,1,55,38,36.9,53.7
735,19,Male,4.8,1,6,91,58.2,70.0
736,16,Male,3.4,1,50,52,85.2,47.1
737,24,Male,1.1,1,38,39,49.9,57.9
738,15,Female,4.4,1,41,54,91.7,55.3
739,14,Male,2.5,1,71,50,86.1,61.4
740,19,Male,1.0,1,52,69,99.8,76.6
741,18,Female,5.1,1,90,65,80.8,57.2
742,24,Female,2.4,1,148,97,33.4,58.3
743,22,Male,1.7,1,29,29,71.5,52.6
744,14,Male,5.3,1,122,86,51.1,59.3
745,20,Female,5.5,0,128,53,96.4,63.2
746,18,Male,2.4,0,23,70,79.8,55.7
747,18,Male,2.5,1,124,58,84.8,64.9
748,15,Female,3.7,1,133,87,69.3,71.1
749,24,Male,4.5,1,5,31,97.7,48.6
750,16,Female,0.8,1,126,45,41.9,38.7
751,20,Female,3.8,0,116,90,57.3,61.5
752,19,Male,5.7,1,34,86,65.0,62.7
753,15,Male,1.9,1,127,21,68.7,43.1
754,19,Female,5.5,1,78,31,84.3,43.6
755,15,Female,5.7,0,34,78,81.0,59.1
756,15,Female,2.0,1,47,51,33.8,40.7
757,15,Female,4.6,0,113,70,80.7,60.5
758,24,Male,1.8,1,104,30,48.4,48.2
759,16,Female,4.6,1,71,51,59.1,50.1
760,15,Male,4.9,0,42,83,61.5,59.6
761,17,Male,1.9,1,34,64,78.5,70.6
762,22,Male,4.4,1,132,98,77.7,71.2
763,19,Male,5.0,0,30,73,56.5,65.7
764,14,Female,2.5,1,105,25,86.9,59.6
765,21,Male,1.4,0,158,45,38.5,45.9
766,20,Male,1.0,0,100,27,46.3,25.8
767,23,Male,3.7,1,7,27,59.7,48.9
768,16,Female,5.9,1,5,57,45.3,45.1
769,14,Female,5.0,1,86,27,94.9,47.1
770,18,Male,2.9,0,79,36,94.9,56.2
771,17,Male,3.5,1,43,22,41.9,25.7
772,23,Male,2.0,1,176,60,58.9,45.9
773,21,Female,1.4,0,135,92,99.4,85.9
774,14,Female,3.2,1,63,72,31.4,43.5
775,23,Female,3.0,0,131,89,33.0,55.3
776,14,Female,3.4,0,31,81,89.0,68.1
777,17,Male,5.7,1,52,72,56.8,50.6
778,21,Female,3.8,1,112,78,81.2,78.5
779,18,Female,3.8,0,62,42,73.3,45.0
780,15,Male,1.2,1,113,66,78.6,52.8
781,19,Male,6.0,0,76,54,43.8,58.9
782,18,Female,4.8,1,160,33,68.3,50.2
783,15,Female,5.3,0,21,84,75.2,63.6
784,24,Male,2.8,1,126,68,68.7,56.3
785,24,Female,3.3,0,30,55,96.1,51.2
786,24,Female,3.4,1,23,20,31.1,12.7
787,16,Male,1.6,1,2,41,45.0,45.9
788,22,Male,4.3,0,32,54,35.2,51.4
789,20,Male,5.5,0,153,22,97.4,50.1
790,20,Female,1.4,1,50,31,46.4,33.0
791,24,Male,1.0,0,29,56,81.8,57.9
792,19,Male,4.6,1,162,77,40.2,67.7
793,21,Female,2.0,1,24,96,33.7,52.9
794,17,Female,3.9,1,27,31,43.4,40.3
795,21,Male,4.3,1,96,21,49.3,35.1
796,17,Male,2.3,1,86,84,62.1,73.6
797,21,Female,5.0,1,25,77,31.6,51.4
798,22,Female,3.5,1,119,79,73.2,57.0
799,16,Female,5.3,1,135,60,75.9,53.9
800,16,Male,4.7,0,100,54,50.4,35.0
801,24,Female,5.3,1,96,30,48.5,30.2
802,15,Female,0.6,1,14,71,43.3,56.1
803,23,Female,1.8,1,48,71,45.1,51.1
804,16,Female,1.0,0,110,81,75.5,67.3
805,16,Male,2.9,1,7,82,72.4,61.3
806,18,Male,5.4,1,84,34,94.0,56.3
807,18,Female,3.1,1,127,89,87.9,78.5
808,15,Female,5.2,1,130,59,70.3,67.0
809,23,Female,2.3,0,136,28,41.7,41.0
810,19,Male,2.4,0,13,89,52.6,57.9
811,18,Female,5.4,1,90,36,63.3,46.3
812,19,Female,2.8,1,147,42,59.4,41.1
813,14,Male,4.8,1,3,77,34.5,63.9
814,18,Male,1.8,1,151,99,55.1,67.0
815,22,Female,5.7,1,75,70,43.1,48.3
816,23,Female,3.7,0,27,76,70.2,71.5
817,15,Female,4.7,1,98,35,95.1,59.1
818,14,Female,1.0,0,158,64,39.8,28.6
819,23,Male,3.2,1,66,80,90.3,90.7
820,24,Male,5.5,1,116,31,48.3,47.7
821,22,Female,5.3,0,16,92,78.2,87.9
822,23,Female,0.8,1,133,25,72.5,35.5
823,22,Female,2.2,0,106,23,45.3,45.1
824,22,Female,2.9,0,80,93,55.9,57.3
825,19,Male,1.4,0,10,54,68.3,65.9
826,21,Female,4.5,1,165,66,93.8,56.8
827,24,Male,1.5,0,100,38,42.9,30.8
828,14,Male,2.4,1,161,46,54.1,50.0
829,23,Male,4.1,1,174,30,99.6,64.9
830,17,Male,3.2,0,159,89,85.3,85.0
831,14,Male,4.6,1,106,78,56.9,63.9
832,21,Male,5.8,1,119,60,40.0,45.0
833,14,Male,1.1,1,173,62,65.1,49.6
834,16,Male,4.4,0,162,47,70.9,45.4
835,17,Female,1.8,0,149,82,48.1,52.9
836,21,Male,2.8,1,143,86,79.8,78.6
837,19,Male,0.7,1,105,64,67.9,52.1
838,23,Female,1.2,1,117,43,55.7,39.1
839,20,Female,2.3,1,75,96,50.3,57.1
840,21,Female,2.4,1,4,83,49.9,60.3
841,15,Male,5.4,0,25,98,85.3,82.3
842,23,Female,4.6,1,76,92,64.9,76.9
843,24,Male,5.8,1,151,58,49.8,40.8
844,21,Male,3.8,1,66,64,85.2,54.7
845,16,Male,1.8,0,31,80,31.5,62.9
846,20,Female,2.3,1,150,62,99.7,68.2
847,16,Male,2.3,1,176,86,92.2,84.4
848,20,Male,2.3,1,118,99,82.0,68.1
849,24,Male,4.2,1,101,61,48.6,49.0
850,15,Female,3.4,1,108,60,92.3,62.5
851,23,Female,2.6,1,78,66,87.2,52.6
852,19,Male,1.3,0,65,62,86.1,57.0
853,16,Female,0.6,0,138,42,42.3,47.7
854,16,Female,1.7,1,79,51,73.1,61.4
855,22,Female,1.1,1,145,93,93.0,66.4
856,20,Male,4.8,1,9,76,65.3,69.5
857,18,Female,1.1,1,76,57,68.6,60.7
858,23,Male,4.5,1,59,96,58.5,58.0
859,20,Female,2.6,0,7,34,76.9,40.3
860,22,Male,0.9,1,47,47,90.2,45.4
861,14,Male,5.0,1,80,32,65.7,43.2
862,20,Male,3.7,1,40,54,97.8,72.7
863,19,Female,1.8,1,122,21,58.2,53.4
864,23,Male,5.4,1,7,80,38.5,69.6
865,22,Female,0.7,1,92,84,31.0,53.8
866,14,Male,1.6,0,164,60,70.5,65.9
867,17,Female,4.6,1,90,23,86.9,48.9
868,22,Female,4.4,1,164,72,89.4,70.9
869,17,Female,2.1,1,63,33,97.5,68.0
870,23,Female,0.8,1,126,36,66.8,56.1
871,16,Female,5.2,0,87,33,44.7,30.7
872,22,Male,2.2,0,44,60,77.5,55.5
873,15,Female,1.6,0,143,81,92.5,77.8
874,17,Male,3.3,0,25,71,43.0,62.1
875,19,Female,5.5,1,158,46,54.4,49.7
876,15,Female,0.7,0,154,59,84.8,59.9
877,21,Male,4.7,1,170,54,46.4,66.1
878,21,Male,3.6,0,14,78,92.9,80.7
879,14,Male,2.8,1,57,68,89.0,53.5
880,16,Female,4.6,1,176,82,65.4,70.4
881,23,Female,5.8,0,78,30,99.8,64.6
882,22,Female,1.8,1,24,99,50.7,58.0
883,18,Female,1.3,1,67,25,95.2,51.5
884,19,Female,5.5,0,35,60,50.4,62.0
885,17,Male,4.2,1,116,51,78.6,56.1
886,23,Male,2.9,0,79,40,82.9,58.3
887,15,Female,3.7,0,174,94,75.5,83.2
888,24,Female,4.6,1,58,76,67.6,73.8
889,21,Female,4.8,0,179,24,75.7,50.1
890,24,Male,5.6,1,39,47,31.6,44.8
891,19,Male,2.8,0,170,94,91.7,72.1
892,18,Male,2.1,0,116,96,67.3,63.2
893,22,Male,4.0,1,80,89,63.9,79.1
894,14,Male,2.8,1,130,46,70.2,51.8
895,18,Female,3.8,1,70,72,69.9,58.3
896,19,Male,2.8,0,139,67,81.0,64.9
897,18,Female,1.3,1,170,97,36.1,60.3
898,19,Male,3.1,1,100,77,95.9,60.1
899,19,Female,4.3,1,69,28,95.8,55.8
900,20,Male,4.9,1,173,74,30.9,51.6
901,17,Male,3.2,1,176,64,66.7,60.7
902,24,Male,1.4,0,24,47,81.3,65.5
903,21,Other,2.8,0,88,47,49.6,48.7
904,20,Female,4.8,0,130,65,74.7,48.0
905,22,Male,2.8,1,62,44,75.9,43.3
906,20,Male,4.3,0,29,45,45.2,42.8
907,16,Female,3.3,1,92,81,44.7,59.0
908,16,Male,1.8,0,131,87,82.7,82.1
909,21,Male,4.9,1,77,86,79.7,66.5
910,18,Female,1.0,0,84,53,90.4,71.0
911,17,Female,3.4,1,70,40,91.9,62.8
912,21,Male,1.6,0,148,53,41.1,44.9
913,19,Male,0.9,1,70,63,86.2,56.2
914,15,Female,3.3,1,128,95,76.5,70.5
915,17,Male,3.2,1,33,40,75.1,69.8
916,24,Male,4.4,0,86,37,48.9,45.2
917,17,Female,4.6,0,130,55,88.0,48.5
918,19,Female,4.5,1,17,89,99.3,82.4
919,19,Male,2.8,0,42,72,41.4,53.4
920,14,Other,4.0,0,75,39,81.8,45.7
921,21,Female,3.7,1,77,22,56.6,49.4
922,19,Male,2.8,0,40,27,43.2,26.6
923,16,Other,3.8,0,105,67,39.7,53.2
924,22,Male,5.7,1,108,42,44.6,62.6
925,15,Male,1.6,1,23,20,89.6,56.6
926,24,Female,5.5,0,23,21,68.4,44.9
927,21,Male,0.8,1,2,93,92.4,73.3
928,23,Male,2.2,1,72,56,93.6,56.9
929,16,Male,2.1,1,23,70,40.5,67.5
930,18,Male,3.9,0,118,63,74.0,64.0
931,19,Female,1.2,1,39,43,33.6,36.1
932,23,Female,5.4,1,70,51,49.2,47.4
933,19,Other,5.1,1,136,75,42.1,48.2
934,17,Male,4.1,0,108,69,88.7,70.1
935,16,Male,3.0,0,102,83,55.5,60.1
936,17,Male,5.6,1,166,49,99.5,49.1
937,14,Male,5.1,0,32,57,39.9,44.2
938,17,Male,3.2,1,161,97,46.0,68.2
939,14,Female,4.4,1,61,74,75.1,62.6
940,14,Female,3.6,1,84,22,97.8,47.4
941,23,Other,3.7,1,60,44,81.3,52.2
942,19,Male,2.3,0,92,64,38.8,63.4
943,18,Female,3.0,1,26,81,59.0,62.8
944,24,Male,0.9,1,125,26,99.7,49.8
945,17,Male,2.5,1,144,46,34.9,52.0
946,24,Female,4.3,1,59,42,50.0,48.6
947,16,Female,5.7,1,169,51,38.7,45.4
948,14,Male,5.8,1,46,21,87.4,53.7
949,19,Male,3.6,0,111,94,88.4,77.4
950,15,Male,3.8,1,86,53,54.1,61.4
951,21,Female,1.5,1,108,71,53.5,60.6
952,23,Male,4.3,0,148,80,86.9,61.5
953,18,Other,0.9,1,135,53,41.0,36.4
954,20,Male,2.1,0,72,26,87.5,48.4
955,23,Male,4.2,1,121,29,36.8,23.3
956,15,Female,2.2,0,96,21,50.6,32.5
957,21,Female,0.8,0,67,49,65.3,46.4
958,15,Male,5.1,1,62,48,38.5,49.2
959,17,Female,2.2,1,81,79,35.2,39.5
960,14,Female,0.8,1,29,36,48.9,30.4
961,18,Female,0.9,0,24,75,71.0,57.3
962,22,Female,1.9,1,120,70,86.9,66.2
963,14,Female,1.5,0,96,44,81.3,53.6
964,22,Female,4.8,0,98,35,68.3,45.6
965,24,Female,2.3,0,105,44,76.3,57.5
966,21,Male,4.9,0,55,34,67.6,49.8
967,19,Male,1.5,1,161,98,67.9,78.0
968,20,Male,3.2,1,177,76,31.1,43.8
969,16,Male,4.3,0,129,34,56.8,47.6
970,14,Male,4.1,1,52,75,69.1,50.9
971,18,Other,3.8,0,125,56,71.6,62.4
972,15,Male,5.6,1,40,84,65.5,57.3
973,18,Male,1.8,1,22,52,78.9,50.5
974,21,Female,3.2,0,30,22,55.8,41.1
975,24,Male,5.4,1,1,68,40.0,51.5
976,22,Male,0.9,0,59,41,32.2,27.0
977,15,Male,0.8,1,77,73,69.9,59.8
978,16,Male,1.8,0,22,40,64.8,42.1
979,16,Male,4.0,1,34,46,46.5,55.3
980,14,Female,1.9,1,0,23,45.5,32.6
981,21,Female,1.5,0,104,20,70.7,57.6
982,19,Male,3.0,0,175,23,37.5,32.7
983,21,Male,3.9,1,48,74,39.5,54.5
984,24,Male,1.9,0,167,43,47.4,37.1
985,22,Female,2.2,0,61,48,91.9,60.8
986,18,Male,3.9,1,14,41,79.4,65.1
987,16,Male,5.7,1,157,42,69.0,48.2
988,18,Female,4.2,0,20,97,55.8,75.0
989,18,Male,4.8,0,135,27,59.2,35.9
990,18,Male,2.5,1,134,77,42.0,62.1
991,16,Male,2.0,0,104,99,88.8,89.6
992,24,Female,3.0,1,33,78,42.7,64.2
993,23,Female,4.9,1,120,26,83.2,56.1
994,17,Female,3.0,1,169,44,46.8,56.0
995,22,Female,5.2,0,95,64,83.0,58.9
996,23,Female,5.9,0,9,45,51.3,40.0
997,22,Other,0.9,0,89,49,98.7,66.2
998,15,Other,0.7,1,57,85,94.4,84.1
999,21,Male,1.3,1,108,72,91.3,55.6
1000,21,Female,2.6,0,98,92,42.7,54.6
1001,20,Male,1.2,1,108,58,35.9,47.7
1002,21,Male,5.3,1,131,30,97.5,48.0
1003,16,Female,0.6,0,88,98,60.5,65.6
1004,19,Male,2.2,0,135,31,91.3,57.9
1005,14,Female,1.5,0,11,69,64.1,57.5
1006,20,Male,5.6,1,117,75,75.4,59.1
1007,14,Female,4.2,1,87,59,82.9,57.2
1008,22,Female,5.5,1,87,35,67.4,50.0
1009,14,Female,5.8,0,152,68,95.6,57.6
1010,14,Male,3.2,0,154,51,33.4,38.4
1011,20,Male,1.8,1,129,64,88.4,68.6
1012,15,Female,1.6,1,72,99,78.1,84.4
1013,18,Male,1.7,1,160,90,53.1,63.8
1014,21,Other,4.4,1,82,24,62.9,41.5
1015,21,Female,0.7,1,176,63,63.0,62.6
1016,16,Male,0.8,0,4,60,33.0,42.9
1017,20,Male,3.8,1,46,86,67.5,74.8
1018,16,Male,4.0,1,23,93,34.6,51.0
1019,19,Female,4.2,0,120,94,66.1,70.0
1020,19,Male,2.5,1,94,41,45.1,43.7
1021,16,Male,4.9,0,171,36,88.4,59.7
1022,20,Male,3.4,1,141,69,34.9,50.8
1023,16,Female,1.1,1,163,50,50.7,46.8
1024,21,Male,4.9,1,50,32,58.6,34.5
1025,23,Male,5.7,1,133,93,72.2,86.5
1026,17,Female,0.8,1,144,70,99.1,78.2
1027,14,Female,2.7,1,81,52,39.1,32.2
1028,17,Female,3.2,0,71,39,56.1,51.1
1029,20,Male,1.3,1,50,67,77.7,63.0
1030,24,Male,5.3,0,51,97,56.2,68.8
1031,17,Female,2.1,1,11,91,46.9,62.8
1032,19,Male,4.8,0,80,91,87.0,81.5
1033,22,Female,4.2,0,94,93,43.1,64.9
1034,14,Female,3.8,0,114,33,53.6,32.7
1035,18,Male,1.6,1,128,81,46.8,45.0
1036,24,Female,1.7,0,10,70,97.2,86.1
1037,20,Female,0.8,0,15,97,88.5,73.1
1038,14,Male,1.8,0,100,89,62.3,76.8
1039,17,Female,2.4,0,112,40,88.8,55.6
1040,19,Male,5.1,0,91,57,77.8,56.7
1041,15,Male,2.5,1,8,34,55.0,30.2
1042,23,Male,4.7,0,118,55,44.7,50.5
1043,18,Female,2.9,1,122,28,55.2,36.0
1044,24,Female,4.8,0,7,78,66.3,58.7
1045,23,Female,5.9,1,24,73,44.0,51.2
1046,14,Male,1.8,1,167,36,49.1,43.9
1047,19,Female,5.2,0,118,23,75.3,52.6
1048,19,Male,3.9,1,150,32,80.7,51.4
1049,17,Female,5.0,0,22,94,61.9,54.8
1050,21,Male,4.1,0,43,62,97.9,57.3
1051,17,Male,2.8,1,55,27,51.4,36.1
1052,21,Male,1.8,1,122,39,93.8,64.8
1053,21,Female,0.9,1,22,90,49.2,65.1
1054,18,Male,3.4,0,8,80,81.5,77.4
1055,17,Female,5.9,0,3,63,99.9,59.1
1056,15,Male,4.6,0,161,70,88.4,67.1
1057,24,Male,2.3,1,161,77,63.3,71.2
1058,16,Male,5.0,1,120,94,38.7,74.3
1059,16,Female,4.7,0,97,49,97.6,53.5
1060,17,Female,2.0,1,169,29,80.4,47.8
1061,17,Male,0.6,0,130,37,88.7,59.1
1062,23,Male,1.1,1,82,44,70.1,60.4
1063,24,Male,5.3,0,33,53,63.5,54.7
1064,24,Female,5.1,1,104,63,35.5,39.6
1065,18,Male,2.1,1,106,58,34.3,52.0
1066,17,Female,2.1,1,42,87,70.7,62.7
1067,24,Female,4.9,0,164,62,43.2,53.4
1068,23,Male,5.7,1,11,39,77.2,56.4
1069,21,Female,4.8,0,15,91,97.0,82.0
1070,19,Female,3.8,1,61,21,54.9,30.0
1071,19,Female,1.8,1,16,46,81.6,43.2
1072,21,Male,3.4,0,14,53,93.8,66.7
1073,20,Male,1.8,1,25,74,89.1,50.3
1074,23,Male,4.9,1,44,55,35.9,59.0
1075,24,Male,2.6,0,129,91,77.4,79.7
1076,23,Male,5.1,0,144,91,51.2,69.2
1077,21,Male,2.6,1,64,88,93.2,81.1
1078,15,Female,5.0,1,93,84,42.0,62.5
1079,22,Male,2.3,0,29,63,45.6,48.4
1080,14,Male,2.9,0,67,62,64.4,50.6
1081,21,Male,3.9,0,105,93,53.1,79.2
1082,24,Female,0.9,1,43,85,55.2,59.8
1083,17,Female,5.7,0,95,40,59.7,42.1
1084,17,Female,3.7,1,59,80,40.1,46.7
1085,18,Male,3.3,0,0,32,36.7,22.7
1086,21,Other,5.1,0,18,47,43.5,52.4
1087,18,Male,5.3,0,32,49,67.4,46.9
1088,21,Male,3.4,1,163,21,58.1,31.1
1089,23,Male,5.6,0,90,77,76.5,65.0
1090,14,Male,0.9,1,23,40,78.5,53.5
1091,23,Male,1.1,0,82,65,74.1,55.0
1092,22,Female,3.8,1,124,44,45.9,47.7
1093,19,Female,2.4,0,152,76,73.6,65.4
1094,16,Male,3.1,1,138,39,69.4,52.3
1095,21,Female,2.3,1,8,25,74.6,58.2
1096,22,Male,2.7,0,5,37,47.4,42.9
1097,19,Male,5.0,0,57,68,99.2,69.2
1098,24,Female,3.8,1,99,39,99.1,68.3
1099,20,Female,6.0,0,121,53,91.5,61.7
1100,14,Male,4.8,1,100,29,46.7,29.7
1101,18,Male,2.0,0,156,52,82.7,70.1
1102,18,Female,2.0,1,10,74,38.8,67.8
1103,23,Female,2.3,1,150,38,94.2,37.6
1104,17,Female,5.1,0,153,85,45.7,64.5
1105,19,Male,0.7,1,0,66,60.9,51.5
1106,20,Male,1.8,1,80,68,75.1,61.2
1107,22,Male,5.5,0,174,86,55.6,65.4
1108,14,Male,4.0,1,109,49,46.7,40.9
